35, 2.75, 2.75, 3.75, 5.59, 9.34, 803615.00, 358873.00
35, 2.75, 3.50, 3.80, 5.59, 9.38, 816259.00, 364989.00
35, 2.75, 4.25, 3.82, 5.59, 9.41, 824457.00, 368954.00
35, 2.75, 5.00, 3.83, 5.65, 9.48, 830525.00, 371901.00
35, 2.75, 5.75, 3.85, 5.59, 9.44, 834943.00, 374023.00
35, 2.75, 6.50, 3.86, 5.59, 9.45, 838165.00, 375578.00
35, 2.75, 7.25, 3.87, 5.59, 9.46, 840945.00, 376920.00
35, 2.75, 8.00, 3.88, 5.60, 9.48, 843187.00, 378012.00
35, 2.75, 8.75, 3.88, 5.59, 9.47, 844959.00, 378871.00
35, 2.75, 9.50, 3.89, 5.59, 9.48, 846305.00, 379529.00
35, 3.50, 0.50, 2.87, 5.58, 8.46, 517259.00, 224579.00
35, 3.50, 1.25, 3.45, 5.59, 9.04, 706965.00, 312289.00
35, 3.50, 2.00, 3.63, 5.58, 9.21, 762581.00, 339067.00
35, 3.50, 2.75, 3.70, 5.58, 9.28, 788489.00, 351548.00
35, 3.50, 3.50, 3.76, 5.59, 9.34, 803737.00, 358935.00
35, 3.50, 4.25, 3.78, 5.59, 9.37, 813923.00, 363860.00
35, 3.50, 5.00, 3.82, 5.59, 9.41, 821055.00, 367317.00
35, 3.50, 5.75, 3.82, 5.59, 9.41, 826829.00, 370097.00
35, 3.50, 6.50, 3.84, 5.59, 9.43, 831217.00, 372222.00
35, 3.50, 7.25, 3.85, 5.59, 9.45, 834811.00, 373954.00
35, 3.50, 8.00, 3.86, 5.60, 9.46, 837483.00, 375250.00
35, 3.50, 8.75, 3.87, 5.60, 9.47, 839663.00, 376293.00
35, 3.50, 9.50, 3.87, 5.59, 9.46, 841463.00, 377172.00
35, 4.25, 0.50, 2.71, 5.53, 8.24, 462691.00, 200059.00
35, 4.25, 1.25, 3.35, 5.58, 8.93, 677113.00, 297931.00
35, 4.25, 2.00, 3.57, 5.59, 9.15, 742531.00, 329381.00
35, 4.25, 2.75, 3.66, 5.59, 9.26, 773325.00, 344244.00
35, 4.25, 3.50, 3.72, 5.58, 9.30, 791497.00, 352999.00
35, 4.25, 4.25, 3.76, 5.59, 9.35, 803771.00, 358954.00
35, 4.25, 5.00, 3.78, 5.59, 9.37, 812235.00, 363053.00
35, 4.25, 5.75, 3.80, 5.59, 9.38, 818961.00, 366301.00
35, 4.25, 6.50, 3.82, 5.65, 9.47, 823847.00, 368659.00
35, 4.25, 7.25, 3.83, 5.58, 9.41, 828259.00, 370793.00
35, 4.25, 8.00, 3.85, 5.61, 9.47, 831849.00, 372528.00
35, 4.25, 8.75, 3.89, 5.66, 9.55, 834625.00, 373859.00
35, 4.25, 9.50, 3.92, 5.66, 9.58, 836845.00, 374940.00
40, 0.50, 0.50, 3.85, 5.69, 9.53, 807541.00, 360704.00
40, 0.50, 1.25, 3.97, 5.69, 9.66, 843667.00, 378170.00
40, 0.50, 2.00, 3.95, 5.59, 9.55, 853029.00, 382712.00
40, 0.50, 2.75, 3.94, 5.64, 9.59, 857291.00, 384769.00
40, 0.50, 3.50, 3.95, 5.62, 9.57, 859701.00, 385942.00
40, 0.50, 4.25, 3.94, 5.59, 9.53, 861075.00, 386613.00
40, 0.50, 5.00, 3.95, 5.62, 9.57, 862055.00, 387095.00
40, 0.50, 5.75, 3.96, 5.63, 9.60, 862803.00, 387454.00
40, 0.50, 6.50, 3.96, 5.65, 9.61, 863405.00, 387744.00
40, 0.50, 7.25, 3.96, 5.62, 9.59, 863985.00, 388022.00
40, 0.50, 8.00, 3.98, 5.62, 9.59, 864477.00, 388265.00
40, 0.50, 8.75, 4.02, 5.64, 9.67, 864799.00, 388416.00
40, 0.50, 9.50, 3.97, 5.63, 9.60, 865047.00, 388534.00
40, 1.25, 0.50, 3.51, 5.60, 9.12, 725663.00, 321193.00
40, 1.25, 1.25, 3.79, 5.67, 9.46, 807381.00, 360634.00
40, 1.25, 2.00, 3.87, 5.64, 9.52, 829703.00, 371413.00
